row_id,company_id,company_name,industry,country,employee_count,annual_revenue_usd,invoice_id,invoice_date,due_date,invoice_amount_usd,status,contact_name,contact_email,address,notes
544,CMP-100543,North Dynamics LLC,Logistics,JP,546,203844.06110358372,INV-374453,2025/12/01,09-Jan-2026,7867.91,pending,K. Garcia,ops0543@example.org,1749 Main St,acct moved to new owner ...
545,CMP-100544,Global Foods LLC,Manufacturing,JP,1850,632087.1582388941,INV-939408,22-Jul-2025,10-Aug-2025,3.64e+04,over-due,M. Brown,unknown,1999 Maple St,PO attached
546,CMP-100545,Global Systems LLC,Logistics,FR,11600,349116,INV-698007,24-Sep-2025,2025-11-19,16833.36,paid,M. Nguyen,ops0545@example.org,2759 Main St,PO attached
547,CMP-100546,Union Systems LLC,Retail,BR,437,150160.25196918767,INV-723889,2025/07/26,2025-08-23,6783.6,refunded,K. Brown,ops0546@example.org,900 Maple St,acct moved to new owner
548,CMP-100547,Global Foods LLC,Logistics,DE,652,2210004.857146738,INV-589815,2026-02-05,2026/02/26, 66744.62 ,paid,M. Garcia / M. Garcia,ops0547@example.org,4838 Pine St,PO attached (unclear)
549,CMP-100548,Union Dynamics LLC,Healthcare,DE,11121,2355817.6638655346,INV-609992,2025/12/14,01/06/2026,73334.58,refunded,K. Garcia,ops0548@example.org,6357 Sunset St,see thread #A12
550,CMP-100549,Prime Works LLC,Telecom,FR,2925,581459.2266067968,INV-440414,2025/11/07,2025/11/27,23336.13,pending,L. Patel,ops0549@example.org,6919 Pine St,invoice scan low quality
551,CMP-100550,Global Systems LLC,Telecom,CA,3287,314982.0696447759,INV-414261,2025/12/11,01/03/2026,29041.36,pending ,J. Brown,ops0550@example.org,1022 Maple St,check signature ???
552,CMP-100551,Union Energy LLC,Manufacturing,FR,1666,2251715.204898371,INV-276000,12/27/2025,28-Jan-2026,100759.65,Paid,K. Nguyen,ops0551@example.org,2867 Maple St,check signature ???
553,CMP-100552,Prime Dynamics LLC,Healthcare,BR,10398,"514,625.97",INV-684447,07/29/2025,25-Sep-2025,"71,205.44",void,J. Brown,ops0552@example.org,405 Sunset St,PO attached
554,CMP-100553,North Energy LLC,Manufacturing,BR,2132,1640620.3543999938,INV-711030,07-Oct-2025,14-Nov-2025,59281.61,void,M. Kim,ops0553@example.org,7338 Pine St,see thread #A12
555,CMP-100554,Global Energy LLC,Construction,JP,6735,624230.0365861865,INV-521443,2025-11-08,2025-12-05,94841.39,overdue,J. Patel,ops0554@example.org,7164 Sunset St,manual override
556,CMP-100555,Global Foods LLC,Manufacturing,DE,7503,2151060.7017421606,INV-250390,2025-08-17,2025/09/01,67805.53,overdue,J. Nguyen,ops0555@example.org,3256 Maple St,acct moved to new owner
557,CMP-100556,Global FoOds LLC,Manufacturing,BR,4261,2686536.992232032,INV-763657,09/03/2025,10/31/2025,68185.7,void,J. Garcia / J. Garcia,ops0556@example.org,1985 Maple St,urgent follow-up
558,CMP-100557,Prime Foods LLC,Logistics,US,5765,552100.4844419361,INV-921718,2026/02/03,2026/03/02,23772.69,refunded,K. Brown,ops0557@example.org,465 Sunset St,see thread #A12
559,CMP-100558,Union Dynamics LLC,FinTech,FR,11670,2.42e+06,INV-880547,31-Jul-2025,11-Sep-2025,82580.66,paid,K. Garcia,ops0558@example.org,2674 Main St,received via fax
560,CMP-100559,Global EEnergy LLC,Software,BR,,1422350.1725407464,INV-962841,2025/09/02,10/16/2025,44158,overdue,M. Kim,ops0559@example.org,6735 Pine St,urgent follow-up !!!
561,CMP-100560,Prime Works LLC,Manufacturing,DE,9780,148968.16265121358,INV-756497,2026/01/16,15-Mar-2026,7.15e+03,void,J. Patel,ops0560@example.org,2262 Main St,manual override (unclear)
562,CMP-100561,Union Works LLC,Energy,JP,7163,2196730.6472123866,INV-443311,2025-08-24,14-Sep-2025,"95,053.10",Paid,J. Kim,ops0561@example.org,9088 Sunset St,check signature ??? ...
563,CMP-100562,Union Systems LLC,FinTech,IN,645,1355581.1331564235,INV-286522,07/12/2025,08/30/2025,107870.24,refunded,M. Kim,ops0562@example.org,7661 Pine St,N/A
563-dup,CMP-100562,Union Systems LLC,FinTech,IN,645,1355581.1331564235,INV-286522,07/12/2025,08/30/2025,107870.24,refunded,M. Kim,ops0562@example.org,7661 Pine St,N/A
564,CMP-100563,Union Systems LLC,Logistics,IN,2578,3714971.685523093,INV-205945,2025/12/25,02/01/2026,95297.77,overdue,M. Kim,ops0563@example.org,3166 Maple St,invoice scan low quality
565,CMP-100564,Delta Dyamics LLC,Telecom,IN,6248,1094800.3916232456,INV-341249,2025-09-27,2025/11/07, 62389.06 ,refunded,L. Patel,ops0564@example.org,540 Main St,check signature ??? !!!
566,CMP-100565,Prime Systems LLC,Manufacturing,BR,3489,1271598.4278327846,INV-507880,2025-12-15,,111136.88,paid,M. Nguyen,ops0565@example.org,4451 Main St,see thread #A12 ...
567,CMP-100566,Union Foods LLC,Energy,US,5258,1517591.440876777,INV-593059,2025-08-18,04-Sep-2025,38700.92,refunded,M. Patel,ops0566@example.org,2644 Main St,invoice scan low quality
568,CMP-100567,North Dynamics LLC,Construction,BR,5356,1869375.9491216138,INV-706828,05-Dec-2025,02-Feb-2026,86320.4,overdue,J. Brown,ops0567@example.org,7418 Sunset St,acct moved to new owner
569,CMP-100568,Delta Systems LLC,Manufacturing,JP,9432,2962771.567677013,INV-868132,13-Nov-2025,2025/12/07,96103.67,Paid,L. Nguyen,ops0568@example.org,,PO attached !!!
570,CMP-100569,Prime Works LLC,Logistics,CA,9114,1048433.5665831921,INV-830689,2025-10-01,11/18/2025, 56418.43 ,pending,J. Nguyen,ops0569@example.org,1952 Sunset St,acct moved to new owner ...
571,CMP-100570,Prime Energy LLC,Healthcare,MX,10044,1188578.2264735068,INV-676132,2025-07-23,2025-08-19,79416.5,overdue,M. Kim,ops0570@example.org,7276 Sunset St,invoice scan low quality
572,CMP-100571,Union Works LLC,,JP,8469,1990418.8914083622,INV-698120,2025/12/21,11-Feb-2026,76265.06,pending ,K. Patel,ops0571@example.org,2290 Sunset St,acct moved to new owner
573,CMP-100572,Delta Systems LLC,Logistics,US,8694,2429234.5968431905,INV-747711,2025-09-02,2025-09-28,65454.2,paid,L. Patel,ops0572@example.org,5631 Main St,PO attached
574,CMP-100573,Global Systems LLC,Software,DE,5632,3606753.316116382,INV-236295,08-Oct-2025,11/22/2025,91745.63,pending,J. Nguyen,ops0573@example.org,1286 Pine St,received via fax ...
574-dup,CMP-100573,Global Systems LLC,Software,DE,5632,3606753.316116382,INV-236295,08-Oct-2025,11/22/2025,91745.63,pending,J. Nguyen,ops0573@example.org,1286 Pine St,received via fax ... / duplicate from email chain
575,CMP-100574,Delta Works LLC,Construction,IN,4268,1289890.51408877,INV-431118,08/14/2025,09/25/2025,3.49e+04,PAID,J. Nguyen,ops0574@example.org,7411 Maple St,PO attached
576,CMP-100575,Global Works LLC,Retail,FR,,1896751.7437791717,INV-250518,2025/10/26,2025/11/16,70225.97,void,L. Kim,ops0575@example.org,624 Pine St,received via fax
577,CMP-100576,North Foods LLC,Retail,KR,10165,1492454.3141187448,INV-889743,07-Jan-2026,05-Mar-2026,88499.49,refunded,K. Garcia / K. Garcia,ops0576@example.org,4265 Pine St,invoice scan low quality
578,CMP-100577,Prime Systems LLC,Healthcare,IN,3920,3070320.2460575765,INV-785170,2025-12-19,2026/02/17,"USD 116,963.29",pending,K. Patel,ops0577@example.org,7088 Sunset St,invoice scan low quality (unclear)
578-dup,CMP-100577,Prime Systems LLC,Healthcare,IN,3920,3070320.2460575765,INV-785170,2025-12-19,2026/02/17,"USD 116,963.29",pending,K. Patel,ops0577@example.org,7088 Sunset St,invoice scan low quality (unclear)
579,CMP-100578,North Foods LLC,N/A,MX,2739,1657916.5718756688,INV-703545,08-Jul-2025,2025-08-27,54322.41,refunded,M. Brown,ops0578@example.org,7099 Pine St,received via fax
580,CMP-100579,Global Dynamics LLC,Retail,BR,29,3.27e+05,INV-757358,09-Feb-2026,2026/03/11,29423.79,paid,J. Garcia,ops0579@example.org,6574 Pine St,urgent follow-up
581,CMP-100580,Union Foods LLC,Retail,IN,6507,105705.04187380074,INV-253220,01/16/2026,04-Mar-2026,13726,refunded,L. Nguyen,ops0580@example.org,3102 Sunset St,check signature ??? !!!
582,CMP-100581,Prime Foods LLC,Construction,IN,8788,1376470.46,INV-469387,09/05/2025,10/21/2025,116639.82,void,M. Nguyen,ops0581@example.org,2981 Main St,PO attached
583,CMP-100582,North Energy LLC,Software,IN,5228,692341.1502117376,INV-482438,24-Jul-2025,09/15/2025,2.33e+04,pending,K. Patel / K. Patel,ops0582@example.org,1879 Sunset St,check signature ???
584,CMP-100583,Delta Foods LLC,Retail,MX,11814,2995679.0368469064,INV-569519,19-Jan-2026,2026-02-22,104644.95,refunded,M. Brown,ops0583@example.org,3808 Pine St,N/A
585,CMP-100584,Prime Works LLC,Retail,CA,8421,127049,INV-690622,2026-01-31,2026/03/28,3754.54,Paid,K. Brown,ops0584@example.org,8990 Pine St,manual override
586,CMP-100585,Delta Works LLC,Energy,BR,5873,"704,725.61",INV-992454,08/04/2025,2025/10/03,36954.8,pending,L. Brown,ops0585@example.org,1720 Maple St,unknown
587,CMP-100586,Delta Works LLC,Retail,FR,4051,1901404.1725262231,INV-895691,11/08/2025,2025-12-10,76005.57,overdue,L. Kim,ops0586@example.org,9001 Sunset St,acct moved to new owner
588,CMP-100587,Delta Systems LLC,FinTech,KR,9468,"USD 512,401.84",INV-338252,2025-07-14,,14559,Paid,K. Patel,ops0587@example.org,6772 Maple St,manual override
589,CMP-100588,Global Sysetms LLC,Energy,KR,202,4098272.1522350283,INV-616688,11-Dec-2025,02/07/2026,116484.7,pending,J. Brown,ops0588@example.org,4403 Sunset St,manual override
590,CMP-100589,Prime Energy LLC,Software,CA,4780,1272932.9457336406,INV-412737,02-Aug-2025,2025-08-26,48629.19,refunded,M. Garcia,ops0589@example.org,6944 Pine St,manual override ...
591,CMP-100590,Prime Systems LLC,Software,BR,7824,472060.9315674227,INV-408896,2025/11/18,2025-12-04,15794.71,paid,M. Patel,ops0590@example.org,6494 Sunset St,manual override
592,CMP-100591,Prime Works LC,Telecom,KR,2909,2.88e+06,INV-332159,2026/01/04,02/05/2026,88336.98,paid,L. Patel,ops0591@example.org,542 Sunset St,see thread #A12
593,CMP-100592,Delta Energy LLC,Software,DE,11692,835008.4430052933,INV-716230,2025-08-15,2025/09/26,106823.68,refunded,K. Kim,ops0592@example.org,821 Main St,urgent follow-up
594,CMP-100593,Prime Foods LLC,Healthcare,IN,5138,94190.62312919529,INV-232667,2025-10-29,2025-12-21,7166.42,void?,L. Patel,ops0593@example.org,2795 Pine St,PO attached (unclear)
595,CMP-100594,Prime Foods LLC,Healthcare,US,6361,1004114.52,INV-579658,10/15/2025,2025/11/17,72103.51,paid,J. Garcia,ops0594@example.org,2737 Pine St,acct moved to new owner
596,CMP-100595,Union Systems LLC,Software,CA,7922,72942.896828612,INV-803496,2025-12-14,02/05/2026,4356.56,paid,M. Nguyen,ops0595@example.org,9074 Pine St,manual override
597,CMP-100596,Delta Foods LLC,Energy,KR,4095,5.90e+04,INV-391070,08/02/2025,20-Aug-2025,9660.01,pending,J. Kim,ops0596@example.org,7031 Pine St,check signature ???
598,CMP-100597,Delta Energy LLC,Logistics,IN,4937,1852972.6685421688,INV-328080,22-Aug-2025,21-Oct-2025,50353.59,refunded,M. Nguyen,ops0597@example.org,3942 Pine St,PO attached
599,CMP-100598,North Systems LLC,Energy,KR,480,1451851.6543002757,INV-582792,08/02/2025,20-Sep-2025,77491.51,over-due,M. Garcia,ops0598@example.org,5861 Sunset St,check signature ???
600,CMP-100599,Delta Foods LLC,Energy,KR,,636733.5084933412,INV-515710,2025-10-28,2025-11-17,28366.95,void,K. Brown,ops0599@example.org,6664 Pine St,PO attached
601,CMP-100600,North Energy LLC,Energy,US,6045,926933.8299307466,INV-748331,2026-01-13,03/05/2026,24989.93,paid,J. Kim,ops0600@example.org,5733 Sunset St,acct moved to new owner ...
602,CMP-100601,North Works LLC,Software,KR,3467,1203086.04,INV-843420,15-Aug-2025,N/A,"USD 54,868.09",refunded,M. Brown,ops0601@example.org,3006 Main St,acct moved to new owner
603,CMP-100602,Union Systems LLC,Retail,CA,430,852158.0120040182,INV-774876,2025-12-01,26-Dec-2025,31124.78,void,M. Garcia,ops0602@example.org,7598 Maple St,invoice scan low quality
604,CMP-100603,Prime Dynamics LLC,Logistics,FR,11643,3.02e+06,INV-552265,11/01/2025,01-Dec-2025,77679.81,paid,L. Patel,,5699 Maple St,manual override
605,CMP-100604,Delta Works LLC,Telecom,DE,4645,520683.8378233324,INV-748929,2025/12/28,2026-02-11,58959.11,pending,M. Brown,ops0604@example.org,1328 Main St,see thread #A12
606,CMP-100605,North Dynamics LLC,Healthcare,KR,N/A,794056.3464669979,INV-806513,01/05/2026,01-Mar-2026,34942.11,void,K. Kim,ops0605@example.org,341 Main St,PO attached
607,CMP-100606,Delta Energy LLC,Software,JP,10274,39841.416048719395,INV-211065,2026-02-06,28-Feb-2026,2986.93,refunded,M. Patel,ops0606@example.org,9474 Pine St,see thread #A12
608,CMP-100607,Prime Dynamics LLC,Construction,CA,4466,570428.0470673838,INV-376376,07/30/2025,08/29/2025,81885.74,overdue,K. Patel,ops0607@example.org,4733 Sunset St,received via fax
609,CMP-100608,Prime Energy LLC,FinTech,IN,10610,2424578.935209848,INV-628713,2025/11/18,2025-12-25,"84,038.03",pending,L. Brown,ops0608@example.org,8140 Pine St,acct moved to new owner
610,CMP-100609,Union Energy LLC,FinTech,BR,4907,430198.8681058341,INV-516260,12/02/2025,2026/01/29,"$27,725.74",Paid,J. Patel,ops0609@example.org,1583 Main St,N/A
611,CMP-100610,Prime Systems LLC,Telecom,CA,1892,272371.94398226653,INV-793087,10-Feb-2026,13-Mar-2026,9954.55,void?,L. Garcia,ops0610@example.org,9115 Sunset St,urgent follow-up
612,CMP-100611,North Works LLC,Retail,FR,11989,1191828.2634773136,INV-240196,2026-01-25,2026/03/08,44858.13,pending,M. Garcia,ops0611@example.org,4661 Pine St,acct moved to new owner
613,CMP-100612,North Systems LLC,Healthcare,MX,3091,1021150.8632949404,INV-770143,09-Dec-2025,01/28/2026,110315.31,void,J. Patel,ops0612@example.org,3663 Main St,check signature ???
614,CMP-100613,Delta Energy LLC,Construction,JP,10196,2742471.867989412,INV-495780,2025/12/24,2026-02-02,94079.52,pending,M. Nguyen,ops0613@example.org,812 Main St,
615,CMP-100614,Prime Dynamics LLC,Logistics,KR,8057,947904.9278921521,INV-420037,10-Nov-2025,2026-01-07,84725.55,over-due,J. Brown,ops0614@example.org,7633 Maple St,invoice scan low quality
615-dup,CMP-100614,Prime Dynamics LLC,Logistics,KR,8057,947904.9278921521,INV-420037,10-Nov-2025,2026-01-07,84725.55,over-due,J. Brown,ops0614@example.org,7633 Maple St,invoice scan low quality / duplicate from email chain
616,CMP-100615,North Works LLC,Software,FR,1069,471779.11,INV-691364,2026-01-10,2026/01/27,16439.58,Paid,J. Garcia,ops0615@example.org,4435 Sunset St,see thread #A12
617,CMP-100616,Global Systems LLC,unknown,BR,2179,141873.48286060677,INV-278125,29-Nov-2025,01/19/2026, 4815.96 ,void,L. Patel,ops0616@example.org,6761 Pine St,PO attached
617-dup,CMP-100616,Global Systems LLC,unknown,BR,2179,141873.48286060677,INV-278125,29-Nov-2025,01/19/2026, 4815.96 ,void,L. Patel,ops0616@example.org,6761 Pine St,PO attached / duplicate from email chain
618,CMP-100617,Delta Systems LLC,Retail,DE,9863,1571594.2744138683,INV-735391,2025/10/04,2025-11-14,102928.43,refunded,K. Brown,ops0617@example.org,9488 Sunset St,PO attached
619,CMP-100618,Union Foods LLC,Healthcare,FR,1691,2224232.93670753,INV-241606,15-Aug-2025,2025-10-11,66575.68,void?,K. Kim,ops0618@example.org,9879 Maple St,N/A
620,CMP-100619,Delta Works LLC,Software,FR,8288,815178.9153336715,INV-321722,2025/10/20,2025/11/17,1.19e+05,paid,L. Nguyen,ops0619@example.org,9572 Pine St,see thread #A12
621,CMP-100620,Delta Energy LLC,Telecom,KR,6831,964973.58,INV-422529,30-Sep-2025,2025/11/25,94890.34,pending,L. Patel,ops0620@example.org,8627 Main St,received via fax
622,CMP-100621,Global Energy LLC,Manufacturing,FR,5489,797822.4434511228,INV-682740,2025-10-21,11/18/2025,"38,639.74",paid,K. Kim,ops0621@example.org,7062 Maple St,received via fax
623,CMP-100622,Union Foods LLC,Software,IN,8139, 481174.28 ,INV-824008,2025-10-11,2025/11/08,49236,paid,M. Brown,ops0622@example.org,3082 Pine St,urgent follow-up ...
624,CMP-100623,Union Foods LLC,Healthcare,DE,9122,3568543.0531194494,INV-745604,2025-07-22,08/11/2025,"90,228.36",void,L. Brown,ops0623@example.org,910 Sunset St,manual override ...
625,CMP-100624,Prime Energy LLC,Healthcare,MX,9352,1589712.9132024057,INV-621496,26-Nov-2025,2026/01/25,51676.46,overdue,M. Nguyen,ops0624@example.org,6048 Sunset St,check signature ???
626,CMP-100625,Prime Dynamics LLC,Energy,DE,4940, 2966781.25 ,INV-910187,2025-10-25,11/30/2025,"107,445.08",refunded,K. Patel,ops0625@example.org,5488 Pine St,see thread #A12
627,CMP-100626,North Energy LLC,Healthcare,FR,9347,1252549,INV-859338,2025/12/29,2026/02/19,85548.36,void?,J. Nguyen,ops0626@example.org,136 Main St,received via fax ...
628,CMP-100627,Delta Energy LLC,Energy,DE,10371,2639775.797820799,INV-517034,2025-10-13,2025-12-07,7.55e+04,overdue,L. Kim,ops0627@example.org,3829 Pine St,PO attached !!!
629,CMP-100628,Global Systems LLC,Telecom,IN,10135,1284347.4097155354,INV-703134,19-Jan-2026,2026/03/19,75299.41,overdue,M. Brown,ops0628@example.org,9826 Pine St,PO attached ...
630,CMP-100629,Prime Dynamics LLC,Manufacturing,FR,9655,2329657.5230594445,INV-698864,2026-01-14,2026/02/08,88118.48,overdue,K. Nguyen,ops0629@example.org,422 Pine St,acct moved to new owner
631,CMP-100630,Prime Energy LLC,Healthcare,MX,9223,1101298.8220218504,INV-361094,2025-09-17,2025/11/07, 37085.26 ,Paid,K. Patel,ops0630@example.org,3618 Sunset St,PO attached
631-dup,CMP-100630,Prime Energy LLC,Healthcare,MX,9223,1101298.8220218504,INV-361094,2025-09-17,2025/11/07, 37085.26 ,Paid,K. Patel,ops0630@example.org,3618 Sunset St,PO attached / duplicate from email chain
632,CMP-100631,Union Dynamics LLC,Construction,MX,11246, 957226.96 ,INV-328129,01-Nov-2025,28-Nov-2025,66038.72,paid,J. Patel,ops0631@example.org,7615 Main St,manual override
633,CMP-100632,Delta Energy LLC,Retail,BR,8249,1036738.1978253563,INV-331076,07/11/2025,06-Aug-2025,87607.65,overdue,M. Kim,ops0632@example.org,1325 Main St,PO attached !!!
634,CMP-100633,Union Foods LLC,Software,US,9620,"$664,531.25",INV-579528,2025/11/12,28-Dec-2025,26669.81,refunded,J. Garcia,ops0633@example.org,5482 Main St,urgent follow-up
635,CMP-100634,Union Energy LLC,Manufacturing,JP,7194,3719580.2574693174,INV-343308,2025-07-22,2025/08/16,117846.62,void,K. Kim,ops0634@example.org,8095 Sunset St,received via fax ...
636,CMP-100635,Delta Systems LLC,Telecom,KR,3116,2929373.1633664747,INV-279973,2025/07/09,2025/09/04,80799.74,PAID,L. Kim,ops0635@example.org,3206 Pine St,manual override
637,CMP-100636,Prime Foods LLC,Retail,US,11920,"USD 753,589.00",INV-982089,10/15/2025,01-Dec-2025,90476.11,PAID,J. Patel,ops0636@example.org,3371 Main St,acct moved to new owner
638,CMP-100637,Global Works LLC,FinTech,DE,3297,1585035.0910356774,INV-264291,10/25/2025,27-Nov-2025,77817.74,refunded,K. Nguyen,ops0637@example.org,4985 Pine St,see thread #A12 ...
639,CMP-100638,Delta Dynamics LLC,Telecom,KR,8182,38078.199187361475,INV-666391,2025-07-17,09/12/2025,1995.09,pending,L. Patel,ops0638@example.org,2024 Main St,acct moved to new owner
640,CMP-100639,North Foods LLC,Retail,JP,5943,691175.9265743779,INV-858525,2025-09-15,2025-10-04, 49777.92 ,paid,M. Kim,ops0639@example.org,8557 Maple St,received via fax
641,CMP-100640,Global Works LLC,Construction,JP,3688,643808.6797841184,INV-453492,2025/09/09,2025/11/03,79447.96,paid,K. Brown,ops0640@example.org,386 Pine St,invoice scan low quality
642,CMP-100641,Union Systems LLC,Manufacturing,US,5398,223116.38152089808,INV-988386,2026-02-08,31-Mar-2026,13466.48,pending,K. Garcia,ops0641@example.org,1537 Sunset St,PO attached
643,CMP-100642,Prime Dynamics LLC,FinTech,IN,9875,1042218.693679003,INV-597640,16-Dec-2025,01/19/2026,26850.05,void,J. Patel,ops0642@example.org,6772 Sunset St,see thread #A12
644,CMP-100643,Delta Foods LLC,Energy,JP,6464,3.47e+06,INV-731193,2026-02-02,03/28/2026,98597.24,void,K. Brown,ops0643@example.org,2297 Main St,check signature ???
645,CMP-100644,North Dynamics LLC,Telecom,MX,11072,1914137.546490627,INV-965173,24-Jul-2025,09/20/2025,78833.95,overdue,K. Nguyen,ops0644@example.org,8985 Sunset St,invoice scan low quality
646,CMP-100645,North Energy LLC,Logistics,FR,6332,2667104.7490694043,INV-233414,2025/10/19,04-Dec-2025,88122.79,overdue,J. Brown,ops0645@example.org,unknown,check signature ???
647,CMP-100646,Union Energy LLC,FinTech,JP,9213,2324298.5161515446,INV-239101,08/22/2025,N/A,88197.1,paid,L. Garcia / L. Garcia,ops0646@example.org,6433 Pine St,manual override
648,CMP-100647,Global Works LLC,Telecom,JP,3402,97980.98015263412,INV-752345,07/26/2025,2025-09-02,3751.97,overdue,M. Brown,ops0647@example.org,5499 Main St,PO attached
649,CMP-100648,Global Works LLC,Construction,CA,4626,618267.1832981991,INV-388802,2025/08/06,2025/09/14, 47043.76 ,void,L. Kim,ops0648@example.org,7622 Maple St,received via fax !!!
650,CMP-100649,North Dynamics LLC,Logistics,BR,6907,2874548.457572054,INV-734798,10/18/2025,12/15/2025,102372.45,Paid,M. Patel,ops0649@example.org,8636 Main St,acct moved to new owner (unclear)
